2, 1152, Note_off_c, 0, 68, 0
2, 1152, Control_c, 0, 64, 127
2, 1152, Note_on_c, 0, 66, 55
2, 1152, Note_on_c, 0, 69, 55
2, 1254, Note_off_c, 0, 73, 0
2, 1254, Note_off_c, 0, 77, 0
2, 1280, Note_on_c, 0, 72, 45
2, 1280, Note_on_c, 0, 75, 45
2, 1408, Note_on_c, 0, 73, 49
2, 1408, Note_on_c, 0, 77, 49
2, 1410, Note_off_c, 0, 72, 0
2, 1410, Note_off_c, 0, 75, 0
2, 1536, Note_on_c, 0, 72, 51
2, 1536, Note_on_c, 0, 75, 51
2, 1538, Note_off_c, 0, 73, 0
2, 1538, Note_off_c, 0, 77, 0
2, 1956, Control_c, 0, 64, 0
2, 2304, Note_off_c, 0, 66, 0
2, 2304, Note_off_c, 0, 69, 0
2, 2304, Note_on_c, 0, 65, 51
2, 2304, Note_on_c, 0, 68, 51
2, 2387, Note_off_c, 0, 72, 0
2, 2387, Note_off_c, 0, 75, 0
2, 2432, Note_on_c, 0, 70, 46
2, 2432, Note_on_c, 0, 73, 46
2, 2560, Note_on_c, 0, 72, 45
2, 2560, Note_on_c, 0, 75, 45
2, 2562, Note_off_c, 0, 70, 0
2, 2562, Note_off_c, 0, 73, 0
2, 2688, Note_on_c, 0, 73, 46
2, 2688, Note_on_c, 0, 70, 43
2, 2688, Control_c, 0, 64, 127
2, 2690, Note_off_c, 0, 72, 0
2, 2690, Note_off_c, 0, 75, 0
2, 2880, Note_on_c, 0, 77, 53
2, 2883, Note_off_c, 0, 73, 0
2, 3264, Note_on_c, 0, 73, 46
2, 3264, Control_c, 0, 64, 0
2, 3271, Note_off_c, 0, 77, 0
2, 3456, Note_off_c, 0, 65, 0
2, 3456, Note_off_c, 0, 68, 0
2, 3456, Note_on_c, 0, 63, 48
2, 3456, Note_on_c, 0, 66, 48
2, 3584, Note_on_c, 0, 68, 46
2, 3584, Note_on_c, 0, 72, 46
2, 3590, Note_off_c, 0, 73, 0
2, 3601, Note_off_c, 0, 70, 0
2, 3712, Note_on_c, 0, 70, 48
2, 3712, Note_on_c, 0, 73, 48
2, 3714, Note_off_c, 0, 68, 0
2, 3714, Note_off_c, 0, 72, 0
2, 3840, Note_on_c, 0, 72, 43
2, 3840, Note_on_c, 0, 68, 47
2, 3840, Control_c, 0, 64, 127
2, 3842, Note_off_c, 0, 70, 0
2, 3842, Note_off_c, 0, 73, 0
2, 4416, Control_c, 0, 64, 0
2, 4569, Note_off_c, 0, 68, 0
2, 4608, Note_on_c, 0, 66, 48
2, 4608, Note_off_c, 0, 63, 0
2, 4608, Note_off_c, 0, 66, 0
2, 4608, Control_c, 0, 64, 127
2, 4608, Note_on_c, 0, 63, 46
2, 4608, Note_on_c, 0, 61, 40
2, 4691, Note_off_c, 0, 72, 0
2, 4736, Note_on_c, 0, 70, 50
2, 4864, Note_on_c, 0, 72, 58
2, 4866, Note_off_c, 0, 70, 0
2, 4992, Note_on_c, 0, 70, 50
2, 4994, Note_off_c, 0, 72, 0
2, 5120, Note_on_c, 0, 75, 58
2, 5122, Note_off_c, 0, 70, 0
2, 5184, Control_c, 0, 64, 0
2, 5248, Note_on_c, 0, 70, 48
2, 5250, Note_off_c, 0, 75, 0
2, 5376, Note_off_c, 0, 66, 0
2, 5376, Note_on_c, 0, 68, 41
2, 5376, Note_on_c, 0, 66, 53
2, 5376, Note_off_c, 0, 63, 0
2, 5376, Note_off_c, 0, 61, 0
2, 5376, Control_c, 0, 64, 127
2, 5376, Note_on_c, 0, 63, 50
2, 5376, Note_on_c, 0, 60, 50
2, 5378, Note_off_c, 0, 70, 0
2, 5504, Note_on_c, 0, 70, 49
2, 5506, Note_off_c, 0, 68, 0
2, 5632, Note_on_c, 0, 68, 46
2, 5634, Note_off_c, 0, 70, 0
2, 5760, Note_on_c, 0, 63, 48
2, 5760, Note_off_c, 0, 63, 0
2, 5760, Note_off_c, 0, 60, 0
2, 5760, Control_c, 0, 64, 127
2, 5760, Note_on_c, 0, 61, 49
2, 5760, Note_on_c, 0, 58, 50
2, 5766, Control_c, 0, 64, 0
2, 5767, Note_off_c, 0, 66, 0
2, 5888, Note_on_c, 0, 66, 50
2, 5893, Note_off_c, 0, 68, 0
2, 6016, Note_on_c, 0, 68, 54
2, 6018, Note_off_c, 0, 66, 0
2, 6144, Note_on_c, 0, 66, 48
2, 6146, Note_off_c, 0, 68, 0
2, 6336, Control_c, 0, 64, 0
2, 6361, Control_c, 0, 64, 127
2, 6528, Note_off_c, 0, 63, 0
2, 6528, Note_on_c, 0, 65, 46
2, 6528, Note_on_c, 0, 63, 52
2, 6528, Note_off_c, 0, 61, 0
2, 6528, Note_off_c, 0, 58, 0
2, 6528, Note_on_c, 0, 60, 47
2, 6528, Note_on_c, 0, 57, 47
2, 6535, Note_off_c, 0, 66, 0
2, 6751, Control_c, 0, 64, 0
2, 6892, Note_off_c, 0, 63, 0
2, 6912, Note_on_c, 0, 61, 48
2, 6912, Note_off_c, 0, 60, 0
2, 6912, Note_off_c, 0, 57, 0
2, 6912, Control_c, 0, 64, 127
2, 6912, Note_on_c, 0, 58, 46
2, 6912, Note_on_c, 0, 56, 54
2, 7014, Note_off_c, 0, 65, 0
2, 7040, Note_on_c, 0, 65, 50
2, 7168, Note_on_c, 0, 66, 52
2, 7168, Control_c, 0, 64, 0
2, 7170, Note_off_c, 0, 65, 0
2, 7296, Note_on_c, 0, 65, 51
2, 7296, Control_c, 0, 64, 127
2, 7298, Note_off_c, 0, 66, 0
2, 7424, Note_on_c, 0, 70, 59
2, 7426, Note_off_c, 0, 65, 0
2, 7552, Note_on_c, 0, 65, 45
2, 7552, Control_c, 0, 64, 0
2, 7554, Note_off_c, 0, 70, 0
2, 7680, Note_on_c, 0, 63, 38
2, 7680, Note_off_c, 0, 56, 0
2, 7680, Control_c, 0, 64, 127
2, 7680, Note_on_c, 0, 54, 48
2, 7682, Note_off_c, 0, 65, 0
2, 7808, Note_on_c, 0, 65, 54
2, 7810, Note_off_c, 0, 63, 0
2, 7936, Note_on_c, 0, 63, 52
2, 7938, Note_off_c, 0, 65, 0
2, 8006, Note_off_c, 0, 61, 0
2, 8064, Note_on_c, 0, 58, 51
2, 8064, Note_off_c, 0, 58, 0
2, 8064, Note_off_c, 0, 54, 0
2, 8064, Note_on_c, 0, 56, 52
2, 8064, Note_on_c, 0, 53, 49
2, 8070, Control_c, 0, 64, 0
2, 8179, Note_off_c, 0, 63, 0
2, 8192, Note_on_c, 0, 61, 45
2, 8192, Control_c, 0, 64, 127
2, 8320, Note_on_c, 0, 63, 47
2, 8322, Note_off_c, 0, 61, 0
2, 8448, Note_on_c, 0, 61, 48
2, 8450, Note_off_c, 0, 63, 0
2, 8665, Control_c, 0, 64, 0
2, 8832, Note_on_c, 0, 60, 49
2, 8832, Note_on_c, 0, 56, 51
2, 8832, Note_off_c, 0, 56, 0
2, 8832, Note_off_c, 0, 53, 0
2, 8832, Note_on_c, 0, 54, 51
2, 8832, Note_on_c, 0, 51, 55
2, 8839, Note_off_c, 0, 61, 0
2, 8847, Note_off_c, 0, 58, 0
2, 9024, Note_off_c, 0, 51, 0
2, 9024, Note_on_c, 0, 44, 45
2, 9216, Note_off_c, 0, 54, 0
2, 9216, Control_c, 0, 64, 127
2, 9216, Note_on_c, 0, 37, 43
2, 9223, Note_off_c, 0, 60, 0
2, 9223, Note_off_c, 0, 56, 0
2, 9344, Note_off_c, 0, 44, 0
2, 9344, Note_on_c, 0, 53, 47
2, 9344, Note_on_c, 0, 56, 47
2, 9346, Note_off_c, 0, 37, 0
2, 9472, Note_on_c, 0, 65, 66
2, 9472, Note_on_c, 0, 68, 66
2, 9474, Note_off_c, 0, 53, 0
2, 9474, Note_off_c, 0, 56, 0
2, 9600, Note_on_c, 0, 77, 65
2, 9600, Note_on_c, 0, 80, 65
2, 9984, Note_off_c, 0, 77, 0
2, 9984, Note_on_c, 0, 73, 60
2, 9984, Note_on_c, 0, 77, 60
2, 9984, Control_c, 0, 64, 0
2, 9991, Note_off_c, 0, 80, 0
2, 10323, Note_off_c, 0, 65, 0
2, 10323, Note_off_c, 0, 68, 0
2, 10368, Note_on_c, 0, 42, 48
2, 10368, Note_on_c, 0, 49, 48
2, 10470, Note_off_c, 0, 73, 0
2, 10470, Note_off_c, 0, 77, 0
2, 10496, Note_on_c, 0, 75, 44
2, 10496, Note_on_c, 0, 66, 46
2, 10496, Note_on_c, 0, 70, 46
2, 10496, Control_c, 0, 64, 127
2, 10496, Note_on_c, 0, 49, 44
2, 10496, Note_on_c, 0, 54, 44
2, 10496, Note_on_c, 0, 58, 44
2, 10496, Note_on_c, 0, 61, 44
2, 10624, Note_on_c, 0, 77, 43
2, 10626, Note_off_c, 0, 75, 0
2, 10752, Note_on_c, 0, 75, 48
2, 10754, Note_off_c, 0, 77, 0
2, 11136, Note_off_c, 0, 42, 0
2, 11136, Note_off_c, 0, 49, 0
2, 11136, Control_c, 0, 64, 0
2, 11468, Note_off_c, 0, 66, 0
2, 11468, Note_off_c, 0, 70, 0
2, 11520, Note_off_c, 0, 49, 0
2, 11520, Note_off_c, 0, 54, 0
2, 11520, Note_off_c, 0, 58, 0
2, 11520, Note_off_c, 0, 61, 0
2, 11520, Note_on_c, 0, 41, 49
2, 11520, Note_on_c, 0, 49, 49
2, 11603, Note_off_c, 0, 75, 0
2, 11648, Note_on_c, 0, 61, 48
2, 11648, Note_on_c, 0, 73, 48
2, 11648, Note_on_c, 0, 68, 47
2, 11648, Note_on_c, 0, 53, 48
2, 11648, Note_on_c, 0, 56, 48
2, 11776, Note_on_c, 0, 63, 53
2, 11776, Note_on_c, 0, 75, 53
2, 11778, Note_off_c, 0, 61, 0
2, 11778, Note_off_c, 0, 73, 0
2, 11904, Note_on_c, 0, 68, 54
2, 11904, Note_on_c, 0, 73, 54
2, 11904, Note_on_c, 0, 80, 54
2, 11904, Control_c, 0, 64, 127
2, 11904, Note_on_c, 0, 61, 57
2, 11904, Note_on_c, 0, 65, 57
2, 11906, Note_off_c, 0, 63, 0
2, 11906, Note_off_c, 0, 75, 0
2, 11909, Note_off_c, 0, 68, 0
2, 11909, Note_off_c, 0, 53, 0
2, 11909, Note_off_c, 0, 56, 0
2, 12288, Note_off_c, 0, 73, 0
2, 12288, Note_on_c, 0, 65, 48
2, 12288, Note_on_c, 0, 73, 48
2, 12288, Note_on_c, 0, 77, 48
2, 12288, Note_off_c, 0, 41, 0
2, 12288, Note_off_c, 0, 49, 0
2, 12288, Note_off_c, 0, 61, 0
2, 12288, Note_on_c, 0, 56, 48
2, 12288, Note_on_c, 0, 61, 48
2, 12295, Note_off_c, 0, 68, 0
2, 12295, Note_off_c, 0, 80, 0
2, 12295, Note_off_c, 0, 65, 0
2, 12652, Note_off_c, 0, 65, 0
2, 12652, Note_off_c, 0, 73, 0
2, 12652, Note_off_c, 0, 56, 0
2, 12652, Note_off_c, 0, 61, 0
2, 12671, Control_c, 0, 64, 0
2, 12672, Note_on_c, 0, 42, 47
2, 12672, Note_on_c, 0, 49, 47
2, 12774, Note_off_c, 0, 77, 0
2, 12800, Note_on_c, 0, 75, 47
2, 12800, Note_on_c, 0, 66, 47
2, 12800, Note_on_c, 0, 70, 47
2, 12800, Control_c, 0, 64, 127
2, 12800, Note_on_c, 0, 49, 42
2, 12800, Note_on_c, 0, 54, 42
2, 12800, Note_on_c, 0, 58, 42
2, 12800, Note_on_c, 0, 61, 42
2, 12928, Note_on_c, 0, 77, 50
2, 12930, Note_off_c, 0, 75, 0
2, 13056, Note_on_c, 0, 75, 44
2, 13058, Note_off_c, 0, 77, 0
2, 13440, Note_on_c, 0, 73, 45
2, 13440, Note_off_c, 0, 42, 0
2, 13440, Note_off_c, 0, 49, 0
2, 13447, Note_off_c, 0, 75, 0
2, 13567, Control_c, 0, 64, 0
2, 13772, Note_off_c, 0, 66, 0
2, 13772, Note_off_c, 0, 70, 0
2, 13824, Note_off_c, 0, 49, 0
2, 13824, Note_off_c, 0, 54, 0
2, 13824, Note_off_c, 0, 58, 0
2, 13824, Note_off_c, 0, 61, 0
2, 13824, Control_c, 0, 64, 127
2, 13824, Note_on_c, 0, 44, 48
2, 13926, Note_off_c, 0, 73, 0
2, 13952, Note_on_c, 0, 61, 50
2, 13952, Note_on_c, 0, 73, 50
2, 13952, Note_on_c, 0, 68, 46
2, 13952, Note_on_c, 0, 53, 48
2, 13952, Note_on_c, 0, 59, 48
2, 14080, Note_on_c, 0, 63, 57
2, 14080, Note_on_c, 0, 75, 57
2, 14080, Control_c, 0, 64, 0
2, 14082, Note_off_c, 0, 61, 0
2, 14082, Note_off_c, 0, 73, 0
2, 14208, Note_on_c, 0, 70, 65
2, 14208, Note_on_c, 0, 82, 65
2, 14208, Note_on_c, 0, 77, 51
2, 14208, Note_off_c, 0, 53, 0
2, 14208, Note_off_c, 0, 59, 0
2, 14208, Note_on_c, 0, 59, 56
2, 14208, Note_on_c, 0, 61, 56
2, 14208, Note_on_c, 0, 65, 56
2, 14210, Note_off_c, 0, 63, 0
2, 14210, Note_off_c, 0, 75, 0
2, 14213, Note_off_c, 0, 68, 0
2, 14400, Note_on_c, 0, 68, 54
2, 14400, Note_on_c, 0, 80, 54
2, 14400, Control_c, 0, 64, 127
2, 14403, Note_off_c, 0, 70, 0
2, 14403, Note_off_c, 0, 82, 0
2, 14720, Note_off_c, 0, 59, 0
2, 14720, Note_off_c, 0, 61, 0
2, 14720, Note_off_c, 0, 65, 0
2, 14784, Note_on_c, 0, 65, 48
2, 14784, Note_on_c, 0, 77, 48
2, 14791, Note_off_c, 0, 68, 0
2, 14791, Note_off_c, 0, 80, 0
2, 14975, Control_c, 0, 64, 0
2, 14976, Note_off_c, 0, 44, 0
2, 14976, Control_c, 0, 64, 127
2, 14976, Note_on_c, 0, 46, 51
2, 14979, Note_off_c, 0, 65, 0
2, 14991, Note_off_c, 0, 77, 0
2, 15104, Note_on_c, 0, 75, 63
2, 15104, Note_on_c, 0, 65, 41
2, 15104, Note_on_c, 0, 70, 41
2, 15104, Note_on_c, 0, 63, 44
2, 15104, Note_on_c, 0, 53, 46
2, 15104, Note_on_c, 0, 58, 46
2, 15110, Note_off_c, 0, 77, 0
2, 15232, Note_on_c, 0, 77, 70
2, 15232, Control_c, 0, 64, 0
2, 15234, Note_off_c, 0, 75, 0
2, 15360, Note_on_c, 0, 75, 58
2, 15362, Note_off_c, 0, 77, 0
2, 15552, Note_on_c, 0, 73, 53
2, 15552, Note_off_c, 0, 63, 0
2, 15552, Control_c, 0, 64, 127
2, 15552, Note_on_c, 0, 61, 51
2, 15555, Note_off_c, 0, 75, 0
2, 15744, Note_off_c, 0, 46, 0
2, 15936, Note_on_c, 0, 70, 54
2, 15936, Control_c, 0, 64, 0
2, 15943, Note_off_c, 0, 73, 0
2, 16076, Note_off_c, 0, 65, 0
2, 16076, Note_off_c, 0, 70, 0
2, 16118, Note_off_c, 0, 70, 0
2, 16128, Note_off_c, 0, 53, 0
2, 16128, Note_off_c, 0, 58, 0
2, 16128, Note_off_c, 0, 61, 0
2, 16128, Control_c, 0, 64, 127
2, 16128, Note_on_c, 0, 27, 47
2, 16128, Note_on_c, 0, 39, 47
2, 16320, Note_on_c, 0, 77, 51
2, 16320, Note_on_c, 0, 82, 51
2, 16320, Note_on_c, 0, 89, 51
2, 16320, Note_on_c, 0, 65, 52
2, 16320, Note_on_c, 0, 66, 52
2, 16320, Note_on_c, 0, 70, 52
2, 16449, Control_c, 0, 64, 0
2, 16512, Control_c, 0, 64, 127
2, 16640, Note_off_c, 0, 82, 0
2, 16640, Note_on_c, 0, 75, 53
2, 16640, Note_on_c, 0, 82, 53
2, 16640, Note_on_c, 0, 87, 53
2, 16640, Note_off_c, 0, 66, 0
2, 16640, Note_off_c, 0, 70, 0
2, 16640, Note_on_c, 0, 63, 59
2, 16640, Note_on_c, 0, 66, 59
2, 16640, Note_on_c, 0, 70, 59
2, 16646, Note_off_c, 0, 77, 0
2, 16646, Note_off_c, 0, 89, 0
2, 16646, Note_off_c, 0, 65, 0
2, 16768, Note_off_c, 0, 75, 0
2, 16768, Note_off_c, 0, 82, 0
2, 16768, Note_off_c, 0, 87, 0
2, 16768, Note_on_c, 0, 75, 56
2, 16768, Note_on_c, 0, 82, 56
2, 16768, Note_on_c, 0, 87, 56
2, 16768, Note_off_c, 0, 63, 0
2, 16768, Note_off_c, 0, 66, 0
2, 16768, Note_off_c, 0, 70, 0
2, 16768, Note_on_c, 0, 63, 56
2, 16768, Note_on_c, 0, 66, 56
2, 16768, Note_on_c, 0, 70, 56
2, 16816, Control_c, 0, 64, 0
2, 16896, Note_off_c, 0, 75, 0
2, 16896, Note_off_c, 0, 82, 0
2, 16896, Note_off_c, 0, 87, 0
2, 16896, Note_on_c, 0, 75, 55
2, 16896, Note_on_c, 0, 82, 55
2, 16896, Note_on_c, 0, 87, 55
2, 16896, Note_off_c, 0, 27, 0
2, 16896, Note_off_c, 0, 39, 0
2, 16896, Note_off_c, 0, 63, 0
2, 16896, Note_off_c, 0, 66, 0
2, 16896, Note_off_c, 0, 70, 0
2, 16896, Control_c, 0, 64, 127
2, 16896, Note_on_c, 0, 63, 58
2, 16896, Note_on_c, 0, 66, 58
2, 16896, Note_on_c, 0, 70, 58
2, 17024, Note_off_c, 0, 82, 0
2, 17024, Note_on_c, 0, 73, 55
2, 17024, Note_on_c, 0, 82, 55
2, 17024, Note_on_c, 0, 85, 55
2, 17024, Note_off_c, 0, 66, 0
2, 17024, Note_off_c, 0, 70, 0
2, 17024, Note_on_c, 0, 61, 58
2, 17024, Note_on_c, 0, 66, 58
2, 17024, Note_on_c, 0, 70, 58
2, 17026, Note_off_c, 0, 75, 0
2, 17026, Note_off_c, 0, 87, 0
2, 17026, Note_off_c, 0, 63, 0
2, 17152, Note_off_c, 0, 73, 0
2, 17152, Note_off_c, 0, 82, 0
2, 17152, Note_off_c, 0, 85, 0
2, 17152, Note_on_c, 0, 73, 60
2, 17152, Note_on_c, 0, 82, 60
2, 17152, Note_on_c, 0, 85, 60
2, 17152, Control_c, 0, 64, 0
2, 17152, Note_off_c, 0, 61, 0
2, 17152, Note_off_c, 0, 66, 0
2, 17152, Note_off_c, 0, 70, 0
2, 17152, Note_on_c, 0, 61, 59
2, 17152, Note_on_c, 0, 66, 59
2, 17152, Note_on_c, 0, 70, 59
2, 17279, Control_c, 0, 64, 127
2, 17280, Note_off_c, 0, 73, 0
2, 17280, Note_off_c, 0, 82, 0
2, 17280, Note_off_c, 0, 85, 0
2, 17280, Note_on_c, 0, 73, 59
2, 17280, Note_on_c, 0, 82, 59
2, 17280, Note_on_c, 0, 85, 59
2, 17280, Note_off_c, 0, 61, 0
2, 17280, Note_off_c, 0, 66, 0
2, 17280, Note_off_c, 0, 70, 0
2, 17280, Note_on_c, 0, 61, 58
2, 17280, Note_on_c, 0, 66, 58
2, 17280, Note_on_c, 0, 70, 58
2, 17408, Note_off_c, 0, 82, 0
2, 17408, Note_on_c, 0, 72, 54
2, 17408, Note_on_c, 0, 78, 54
2, 17408, Note_on_c, 0, 82, 54
2, 17408, Note_on_c, 0, 84, 54
2, 17408, Note_off_c, 0, 66, 0
2, 17408, Note_off_c, 0, 70, 0
2, 17408, Note_on_c, 0, 60, 58
2, 17408, Note_on_c, 0, 66, 58
2, 17408, Note_on_c, 0, 70, 58
2, 17410, Note_off_c, 0, 73, 0
2, 17410, Note_off_c, 0, 85, 0
2, 17410, Note_off_c, 0, 61, 0
2, 17536, Note_off_c, 0, 72, 0
2, 17536, Note_off_c, 0, 78, 0
2, 17536, Note_off_c, 0, 82, 0
2, 17536, Note_off_c, 0, 84, 0
2, 17536, Note_on_c, 0, 72, 54
2, 17536, Note_on_c, 0, 78, 54
2, 17536, Note_on_c, 0, 82, 54
2, 17536, Note_on_c, 0, 84, 54
2, 17536, Note_off_c, 0, 60, 0
2, 17536, Note_off_c, 0, 66, 0
2, 17536, Note_off_c, 0, 70, 0
2, 17536, Note_on_c, 0, 60, 55
2, 17536, Note_on_c, 0, 66, 55
2, 17536, Note_on_c, 0, 70, 55
2, 17600, Control_c, 0, 64, 0
2, 17664, Note_off_c, 0, 72, 0
2, 17664, Note_off_c, 0, 78, 0
2, 17664, Note_off_c, 0, 82, 0
2, 17664, Note_off_c, 0, 84, 0
2, 17664, Note_on_c, 0, 72, 59
2, 17664, Note_on_c, 0, 78, 59
2, 17664, Note_on_c, 0, 82, 59
2, 17664, Note_on_c, 0, 84, 59
2, 17664, Note_off_c, 0, 60, 0
2, 17664, Note_off_c, 0, 66, 0
2, 17664, Note_off_c, 0, 70, 0
2, 17664, Control_c, 0, 64, 127
2, 17664, Note_on_c, 0, 60, 57
2, 17664, Note_on_c, 0, 66, 57
2, 17664, Note_on_c, 0, 70, 57
2, 17856, Note_off_c, 0, 82, 0
2, 17856, Note_on_c, 0, 73, 62
2, 17856, Note_on_c, 0, 82, 62
2, 17856, Note_on_c, 0, 85, 62
2, 17856, Control_c, 0, 64, 0
2, 17856, Note_off_c, 0, 66, 0
2, 17856, Note_off_c, 0, 70, 0
2, 17856, Note_on_c, 0, 61, 58
2, 17856, Note_on_c, 0, 66, 58
2, 17856, Note_on_c, 0, 70, 58
